what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.202.R36x_v20100727,"org.eclipse.equinox.p2.directorywatcher",1319729460087
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1319729460089
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1319729460111
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1319729460113
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1319729460160
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1319729460196
started,bundle,org.eclipse.equinox.p2.repository,2.0.1.R36x_v20100823,"org.eclipse.equinox.p2.repository",1319729460199
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1319729460264
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1319729460304
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1319729460306
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1319729460307
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1319729460353
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1319729460354
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1319729460394
started,bundle,org.eclipse.jdt.apt.core,3.3.401.R36_v20100727-0110,"org.eclipse.jdt.apt.core",1319729460407
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1319729460434
started,bundle,org.eclipse.jdt.core,3.6.1.v_A68_R36x,"org.eclipse.jdt.core",1319729460482
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1319729460483
started,bundle,org.eclipse.jdt.launching,3.5.100.v20100526,"org.eclipse.jdt.launching",1319729460498
started,bundle,org.eclipse.jdt.launching.macosx,3.2.100.v20100505,"org.eclipse.jdt.launching.macosx",1319729460498
started,bundle,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui",1319729460498
started,bundle,org.eclipse.jface,3.6.1.M20100825-0800,"org.eclipse.jface",1319729460511
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1319729460522
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1319729460532
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1319729460537
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1319729460540
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1319729460540
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1319729460563
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1319729460582
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1319729460596
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1319729460602
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1319729460619
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1319729460658
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1319729460718
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1319729460746
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1319729460746
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1319729460818
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1319729460828
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1319729460831
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1319729460850
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1319729460856
os,sysinfo,,,"macosx",1319729460859
arch,sysinfo,,,"x86_64",1319729460859
ws,sysinfo,,,"cocoa",1319729460859
locale,sysinfo,,,"en_US",1319729460859
processors,sysinfo,,,"2",1319729460859
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1319729460859
java.runtime.version,sysinfo,,,"1.6.0_26-b03-384-10M3425",1319729460859
java.specification.name,sysinfo,,,"Java Platform API Specification",1319729460859
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1319729460859
java.specification.version,sysinfo,,,"1.6",1319729460859
java.vendor,sysinfo,,,"Apple Inc.",1319729460859
java.version,sysinfo,,,"1.6.0_26",1319729460859
java.vm.info,sysinfo,,,"mixed mode",1319729460859
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1319729460859
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1319729460859
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1319729460859
java.vm.specification.version,sysinfo,,,"1.0",1319729460859
java.vm.vendor,sysinfo,,,"Apple Inc.",1319729460859
java.vm.version,sysinfo,,,"20.1-b02-384",1319729460859
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1319729461043
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1319729461110
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1319729461197
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1319729461564
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1319729461600
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1319729462036
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1319729462204
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1319729462371
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1319729462374
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1319729468155
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1319729471796
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1319729481891
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1319729485694
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1319729519474
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1319729535340
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1319729535390
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.refresh",1319729548296
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1319729556214
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1319729563691
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1319729590115
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1319729616539
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1319729619708
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1319729633114
